"TIME","Error cuantizacion","Diente de sierra","VDAC"
0.002902505751,0.0959295,0.349845,0.253906
0.002902527432,0.0959721,0.349887,0.253906
0.002902568105,0.096052,0.349967,0.253906
0.002903116619,0.0971288,0.351044,0.253906
0.00290367384,0.0982227,0.352138,0.253906
0.00291147493,0.113534,0.367446,0.253906
0.002920390462,0.131018,0.384942,0.253906
0.002938221525,0.165985,0.419902,0.253906
0.002953285001,0.195494,0.449412,0.253906
0.002953287001,0.0978422,0.449416,0.351562
0.00295330912,0.0978855,0.449459,0.351562
0.002953349443,0.0979645,0.449538,0.351562
0.002953909037,0.0990602,0.450634,0.351562
0.002954477513,0.100173,0.451747,0.351562
0.002962436175,0.115754,0.467325,0.351562
0.002971531788,0.133545,0.485128,0.351562
0.002989723016,0.169126,0.520702,0.351562
0.003004066251,0.197152,0.548729,0.351562
0.003004068251,0.0995,0.548732,0.449218
0.00300409075,0.0995439,0.548776,0.449218
0.003004130769,0.0996221,0.548855,0.449218
0.00300469997,0.100734,0.549966,0.449218
0.003005278206,0.101863,0.551096,0.449218
0.003013373508,0.117671,0.5669,0.449218
0.003022625282,0.13572,0.584962,0.449218
0.00304112883,0.171819,0.621054,0.449218
0.003054847501,0.198556,0.647791,0.449218
0.003054849501,0.100904,0.647795,0.546874
0.003054872322,0.100948,0.647839,0.546874
0.003054912084,0.101026,0.647917,0.546874
0.003055489423,0.10215,0.649041,0.546874
0.003056075925,0.103293,0.650184,0.546874
0.003064286962,0.119285,0.666173,0.546874
0.003073671005,0.137546,0.684447,0.546874
0.00309243909,0.174067,0.72096,0.546874
0.003105628751,0.199706,0.7466,0.546874
0.003105630751,0.102054,0.746604,0.64453
0.003105653835,0.102099,0.746648,0.64453
0.003105693387,0.102175,0.746725,0.64453
0.003106277395,0.10331,0.74786,0.64453
0.003106870674,0.104463,0.749013,0.64453
0.003115176572,0.120599,0.765145,0.64453
0.003124669027,0.139023,0.783582,0.64453
0.003143653937,0.17587,0.820422,0.64453
0.003156410001,0.200603,0.845156,0.64453
0.003156412001,0.102951,0.845159,0.742187
0.003156435291,0.102996,0.845205,0.742187
0.003156474678,0.103072,0.845281,0.742187
0.003157063891,0.104214,0.846423,0.742187
0.003157662457,0.105375,0.847583,0.742187
0.003166042377,0.121612,0.86381,0.742187
0.003194773532,0.177233,0.919444,0.742187
0.003207191251,0.201248,0.943459,0.742187
0.003207193251,0.103596,0.943463,0.839843
0.003207216689,0.103641,0.943508,0.839843
0.003207255958,0.103717,0.943584,0.839843
0.003207848913,0.104863,0.944731,0.839843
0.003208451281,0.106028,0.945895,0.839843
0.003216884423,0.122327,0.962183,0.839843
0.003245798053,0.178158,1.01803,0.839843
0.003257972501,0.201641,1.04151,0.839843
0.003257974501,0.103989,1.04152,0.937499
0.003257998029,0.104035,1.04156,0.937499
0.003258037226,0.10411,1.04164,0.937499
0.003258632464,0.105258,1.04278,0.937499
0.00325923715,0.106424,1.04395,0.937499
0.003267702757,0.122744,1.06026,0.937499
0.003296727696,0.178646,1.11617,0.937499
0.003308753751,0.201784,1.13931,0.937499
0.003308755751,0.104132,1.13932,1.03515
0.003308779312,0.104177,1.13936,1.03515
0.003308818483,0.104252,1.13944,1.03515
0.003309414547,0.105399,1.14058,1.03515
0.003310020073,0.106563,1.14175,1.03515
0.003318497434,0.122864,1.15804,1.03515
0.003347562673,0.1787,1.21389,1.03515
0.003359535001,0.201676,1.23686,1.03515
0.003359537001,0.104024,1.23687,1.13281
0.003359560537,0.104069,1.23691,1.13281
0.003359599728,0.104144,1.23699,1.13281
0.003360195166,0.105286,1.23813,1.13281
0.003360800056,0.106447,1.23929,1.13281
0.003369268511,0.122689,1.25552,1.13281
0.003398303216,0.178323,1.31117,1.13281
0.003410316251,0.201318,1.33416,1.13281
0.003410318251,0.103666,1.33417,1.23047
0.003410341705,0.103711,1.33421,1.23047
0.003410380961,0.103786,1.33429,1.23047
0.003410974324,0.104922,1.33542,1.23047
0.003411577106,0.106075,1.33658,1.23047
0.00342001605,0.122219,1.35271,1.23047
0.003448949573,0.177518,1.40802,1.23047
0.003461097501,0.200712,1.43122,1.23047
0.003461099501,0.10306,1.43122,1.32812
0.003461122816,0.103104,1.43126,1.32812
0.003461162183,0.103179,1.43134,1.32812
0.003461752027,0.104305,1.43247,1.32812
0.003462351233,0.105449,1.43361,1.32812
0.003470740118,0.121456,1.44961,1.32812
0.003499502009,0.176286,1.50445,1.32812
0.003511878751,0.199857,1.52802,1.32812
0.003511880751,0.102205,1.52802,1.42578
0.00351190387,0.102249,1.52807,1.42578
0.003511943394,0.102324,1.52814,1.42578
0.003512528277,0.103437,1.52926,1.42578
0.003513122444,0.104568,1.53039,1.42578
0.003521440784,0.1204,1.54621,1.42578
0.003549960806,0.174631,1.60045,1.42578
0.003562660001,0.198754,1.62458,1.42578
0.003562662001,0.101102,1.62458,1.52344
0.003562684867,0.101145,1.62462,1.52344
0.003562724593,0.101221,1.6247,1.52344
0.00356330308,0.102319,1.6258,1.52344
0.00356389075,0.103435,1.62691,1.52344
0.003572118124,0.119054,1.64252,1.52344
0.003600326262,0.172555,1.69603,1.52344
0.003613441251,0.197404,1.72088,1.52344
0.003613443251,0.0997517,1.72089,1.62109
0.003613465808,0.0997944,1.72093,1.62109
0.003613505781,0.0998702,1.72101,1.62109
0.003614076441,0.100951,1.72209,1.62109
0.00361465616,0.102049,1.72319,1.62109
0.003622772216,0.117417,1.73854,1.62109
0.003650598693,0.17006,1.7912,1.62109
0.003664222501,0.195807,1.81695,1.62109
0.003664224501,0.0981552,1.81695,1.71875
0.003664246692,0.0981971,1.81699,1.71875
0.003664286958,0.0982732,1.81707,1.71875
0.003664848365,0.0993338,1.81813,1.71875
0.003665418684,0.100411,1.81921,1.71875
0.003673403143,0.115492,1.83428,1.71875
0.003700778434,0.167149,1.88595,1.71875
0.003715003751,0.193965,1.91276,1.71875
0.003715005751,0.0963128,1.91277,1.8164
0.00371502752,0.0963538,1.91281,1.8164
0.003715068123,0.0964304,1.91288,1.8164
0.003715618857,0.0974681,1.91392,1.8164
0.003716178333,0.0985223,1.91498,1.8164
0.003724010994,0.113278,1.92972,1.8164
0.003750865831,0.163825,1.98028,1.8164
0.003765785001,0.191877,2.00833,1.8164
0.003765787001,0.0942252,2.00834,1.91406
0.003765808292,0.0942652,2.00838,1.91406
0.003765849277,0.0943422,2.00845,1.91406
0.003766387923,0.0953546,2.00947,1.91406
0.003766935118,0.096383,2.01049,1.91406
0.003774595858,0.110778,2.02488,1.91406
0.003800861253,0.160091,2.0742,1.91406
0.003816566251,0.189545,2.10366,1.91406
0.003816568251,0.0918929,2.10366,2.01172
0.003816589009,0.0919318,2.1037,2.01172
0.00381663042,0.0920094,2.10378,2.01172
0.003817155568,0.0929939,2.10476,2.01172
0.003817689053,0.093994,2.10576,2.01172
0.003825157833,0.107993,2.11975,2.01172
0.003850765081,0.155948,2.16772,2.01172
0.003867347501,0.186969,2.19874,2.01172
0.003867349501,0.108848,2.19875,2.08984
0.003867380219,0.108905,2.1988,2.08984
0.003867416754,0.108973,2.19887,2.08984
0.003867799153,0.109689,2.19959,2.08984
0.003868193888,0.110427,2.20032,2.08984
0.003880035942,0.132563,2.22244,2.08984
0.003917930512,0.20331,2.29321,2.08984
0.003918128751,0.20368,2.29358,2.08984
0.003918130751,0.106028,2.29358,2.1875
0.003918154747,0.106073,2.29363,2.1875
0.00391819357,0.106145,2.2937,2.1875
0.003918800642,0.107277,2.29483,2.1875
0.00391941735,0.108428,2.29598,2.1875
0.003928051259,0.124527,2.31207,2.1875
0.003957653232,0.17967,2.36723,2.1875
0.003968910001,0.200618,2.38818,2.1875
0.003968912001,0.102965,2.38818,2.28515
0.003968935294,0.103009,2.38822,2.28515
0.003968974679,0.103082,2.3883,2.28515
0.003969563976,0.104178,2.38939,2.28515
0.003970162628,0.105292,2.39051,2.28515
0.003978543748,0.12088,2.40608,2.28515
0.004007279015,0.174273,2.45949,2.28515
0.004019691251,0.197313,2.48253,2.28515
0.004019693251,0.0996608,2.48253,2.38281
0.004019715787,0.0997026,2.48258,2.38281
0.004019755777,0.0997768,2.48265,2.38281
0.00402032591,0.100835,2.48371,2.38281
0.004020905093,0.101909,2.48478,2.38281
0.004029013653,0.116952,2.49981,2.38281
0.004060289421,0.174914,2.55777,2.38281
0.00406840079,0.189931,2.57281,2.38281
0.004070143214,0.193157,2.57603,2.38281
0.004070472501,0.193767,2.57664,2.38281
0.00407047362,0.0961129,2.57664,2.48047
0.00407048872,0.0961409,2.57667,2.48047
0.00407070358,0.0965386,2.57707,2.48047
0.004070932763,0.0969627,2.57749,2.48047
0.004071860173,0.0986792,2.57921,2.48047
0.004071923045,0.0987955,2.57933,2.48047
0.004079844943,0.113454,2.59398,2.48047
0.00410398787,0.158091,2.63862,2.48047
0.004121253751,0.18998,2.67051,2.48047
0.004121255751,0.0923274,2.67052,2.57812
0.004121276608,0.0923659,2.67056,2.57812
0.00412131794,0.0924422,2.67063,2.57812
0.004121845603,0.0934163,2.67161,2.57812
0.004122381641,0.0944059,2.6726,2.57812
0.00412988618,0.108257,2.68644,2.57812
0.004155616027,0.155706,2.7339,2.57812
0.004172035001,0.185952,2.76415,2.57812
0.004172037001,0.107831,2.76415,2.65625
0.004172067428,0.107887,2.7642,2.65625
0.004172104166,0.107955,2.76427,2.65625
0.004172482942,0.108652,2.76497,2.65625
0.004172873937,0.109372,2.76569,2.65625
0.004184603785,0.130964,2.78726,2.65625
0.004222139298,0.199973,2.85629,2.65625
0.004222816251,0.201216,2.85754,2.65625
0.004222818251,0.103564,2.85754,2.7539
0.004222841682,0.103607,2.85758,2.7539
0.004222880957,0.103679,2.85766,2.7539
0.004223473726,0.104768,2.85874,2.7539
0.004224075905,0.105874,2.85985,2.7539
0.004232506411,0.121354,2.87532,2.7539
0.004261411002,0.174378,2.92836,2.7539
0.004273597501,0.19671,2.95069,2.7539
0.004273599501,0.0990577,2.95069,2.85156
0.004273621899,0.0990987,2.95073,2.85156
0.004273661999,0.0991722,2.95081,2.85156
0.004274228636,0.10021,2.95184,2.85156
0.004274804268,0.101265,2.9529,2.85156
0.00428286311,0.116024,2.96765,2.85156
0.004310493424,0.166584,3.01822,2.85156
0.004324378751,0.191965,3.0436,2.85156
0.004324380751,0.0943129,3.04361,2.94922
0.004324402062,0.0943519,3.04364,2.94922
0.004324443031,0.0944267,3.04372,2.94922
0.004324982185,0.0954119,3.04471,2.94922
0.004325529897,0.0964127,3.04571,2.94922
0.004333197862,0.110421,3.0597,2.94922
0.004359488031,0.158407,3.1077,2.94922
0.004375160001,0.186982,3.13628,2.94922
0.004375162001,0.108861,3.13628,3.02734
0.004375192723,0.108917,3.13634,3.02734
0.004375229255,0.108984,3.1364,3.02734
0.004375611704,0.109681,3.1371,3.02734
0.004376006489,0.110401,3.13782,3.02734
0.004387850062,0.131979,3.15938,3.02734
0.004425749496,0.200945,3.22837,3.02734
0.004425941251,0.201294,3.22872,3.02734
0.004425943251,0.103642,3.22872,3.125
0.0044259667,0.103684,3.22876,3.125
0.00442600596,0.103756,3.22883,3.125
0.00442659918,0.104834,3.22991,3.125
0.004427201817,0.105929,3.23101,3.125
0.004435638726,0.121263,3.24633,3.125
0.004464565272,0.173786,3.29887,3.125
0.004476722501,0.195837,3.32092,3.125
0.004476724501,0.098185,3.32092,3.22265
0.004476746699,0.0982252,3.32096,3.22265
0.004476786959,0.0982982,3.32104,3.22265
0.004477348539,0.0993165,3.32205,3.22265
0.004477919032,0.100351,3.32309,3.22265
0.004485905944,0.11483,3.33756,3.22265
0.00451328964,0.164427,3.38717,3.22265
0.004527503751,0.190145,3.41288,3.22265
0.004527505751,0.0924923,3.41289,3.32031
0.004527526646,0.0925301,3.41293,3.32031
0.004527567947,0.0926048,3.413,3.32031
0.004528096564,0.0935609,3.41396,3.32031
0.004528633572,0.0945321,3.41493,3.32031
0.00453615168,0.108126,3.42851,3.32031
0.00456192805,0.154696,3.47509,3.32031
0.004578285001,0.184216,3.50461,3.32031
0.004578287001,0.106095,3.50462,3.39843
0.004578316931,0.106149,3.50467,3.39843
0.004578354016,0.106216,3.50474,3.39843
0.004578726608,0.106888,3.50541,3.39843
0.004579111219,0.107582,3.50611,3.39843
0.004590649547,0.128391,3.52689,3.39843
0.004627572195,0.194896,3.59342,3.39843
0.004629066251,0.197585,3.59611,3.39843
0.004629068251,0.0999324,3.59611,3.49609
0.004629090849,0.099973,3.59615,3.49609
0.004629130789,0.100045,3.59623,3.49609
0.004629702497,0.101074,3.59726,3.49609
0.004630283279,0.102119,3.5983,3.49609
0.004638414229,0.116746,3.61292,3.49609
0.004666291774,0.166849,3.66303,3.49609
0.004679847501,0.191187,3.68737,3.49609
0.004679849501,0.0935351,3.68738,3.59375
0.004679870634,0.093573,3.68741,3.59375
0.004679911745,0.0936468,3.68749,3.59375
0.004680446397,0.0946064,3.68845,3.59375
0.004680989535,0.0955812,3.68942,3.59375
0.004688593469,0.109225,3.70306,3.59375
0.0047146641,0.155965,3.74981,3.59375
0.004730628751,0.184556,3.7784,3.59375
0.004730630751,0.106435,3.7784,3.67187
0.004730660779,0.106489,3.77846,3.67187
0.004730697796,0.106555,3.77852,3.67187
0.004731071599,0.107225,3.77919,3.67187
0.00473145746,0.107915,3.77988,3.67187
0.004743033294,0.128631,3.80058,3.67187
0.004780075963,0.194841,3.86681,3.67187
0.004781410001,0.197224,3.86919,3.67187
0.004781412001,0.0995713,3.8692,3.76953
0.004781434516,0.0996115,3.86924,3.76953
0.004781474523,0.099683,3.86931,3.76953
0.004782044137,0.1007,3.87033,3.76953
0.004782622793,0.101733,3.87136,3.76953
0.004790723979,0.116195,3.88581,3.76953
0.004818499471,0.165733,3.93536,3.76953
0.004832191251,0.190127,3.95976,3.76953
0.004832193251,0.0924748,3.95976,3.86718
0.004832214142,0.092512,3.9598,3.86718
0.004832255447,0.0925856,3.95987,3.86718
0.004832783962,0.0935269,3.96081,3.86718
0.004833320867,0.0944831,3.96177,3.86718
0.004840837537,0.107867,3.97514,3.86718
0.004866608975,0.153717,4.021,3.86718
0.004882972501,0.182799,4.05009,3.86718
0.004882974501,0.104678,4.05009,3.94531
0.004883004026,0.10473,4.05014,3.94531
0.004883041394,0.104796,4.05021,3.94531
0.004883408937,0.105449,4.05086,3.94531
0.004883788335,0.106123,4.05153,3.94531
0.004895170294,0.126336,4.07173,3.94531
0.004931592562,0.190941,4.13635,3.94531
0.004933753751,0.19477,4.14018,3.94531
0.004933755751,0.0971179,4.14019,4.04296
0.004933777704,0.0971568,4.14023,4.04296
0.00493381816,0.0972285,4.1403,4.04296
0.004934373557,0.0982126,4.14128,4.04296
0.00493493777,0.0992123,4.14228,4.04296
0.004942836755,0.113205,4.15627,4.04296
0.004969918989,0.161138,4.20421,4.04296
0.004984535001,0.18698,4.23005,4.04296
0.004984537001,0.108859,4.23006,4.12109
0.004984567722,0.108913,4.23011,4.12109
0.004984604255,0.108978,4.23017,4.12109
0.004984986693,0.109653,4.23085,4.12109
0.004985381469,0.110351,4.23155,4.12109
0.004997224733,0.131276,4.25245,4.12109
0.005035123179,0.19815,4.31935,4.12109
0.005035316251,0.19849,4.31969,4.12109
0.005035318251,0.100838,4.31969,4.21874
0.005035341057,0.100878,4.31973,4.21874
0.005035380831,0.100948,4.3198,4.21874
0.00503595779,0.101966,4.32082,4.21874
0.005036543907,0.102999,4.32185,4.21874
0.005044749543,0.11746,4.33631,4.21874
0.005072883151,0.166997,4.38585,4.21874
0.005086097501,0.19024,4.4091,4.21874
0.005086099501,0.092588,4.4091,4.3164
0.005086120418,0.0926248,4.40914,4.3164
0.005086161702,0.0926974,4.40921,4.3164
0.005086690873,0.0936278,4.41014,4.3164
0.005087228443,0.094573,4.41109,4.3164
0.005094754427,0.107803,4.42431,4.3164
0.005120557801,0.153125,4.46964,4.3164
0.005136878751,0.181761,4.49828,4.3164
0.005136880751,0.10364,4.49828,4.39453
0.005136909979,0.103691,4.49833,4.39453
0.005136947555,0.103757,4.4984,4.39453
0.005137311403,0.104395,4.49904,4.39453
0.005137686989,0.105054,4.4997,4.39453
0.005148954557,0.124809,4.51943,4.39453
0.005185010773,0.18795,4.58259,4.39453
0.005187660001,0.192585,4.58723,4.39453
0.005187662001,0.0949327,4.58723,4.49218
0.005187683454,0.0949702,4.58727,4.49218
0.005187724309,0.0950417,4.58734,4.49218
0.005188267051,0.0959911,4.58829,4.49218
0.005188818408,0.0969556,4.58925,4.49218
0.005196537406,0.110455,4.60275,4.49218
0.005223002539,0.156701,4.649,4.49218
0.005238441251,0.18365,4.67595,4.49218
0.005238443251,0.105529,4.67596,4.57031
0.005238473019,0.105581,4.67601,4.57031
0.005238510217,0.105645,4.67607,4.57031
0.005238880791,0.106292,4.67672,4.57031
0.005239263318,0.10696,4.67739,4.57031
0.005250739134,0.126977,4.69739,4.57031
0.005287461747,0.190954,4.76138,4.57031
0.005289222501,0.194019,4.76445,4.57031
0.005289224501,0.0963662,4.76445,4.66796
0.005289246282,0.0964041,4.76449,4.66796
0.005289286875,0.0964748,4.76456,4.66796
0.005289837919,0.0974338,4.76552,4.66796
0.005290397708,0.098408,4.76649,4.66796
0.005298234767,0.112044,4.78012,4.66796
0.005325104681,0.158756,4.82684,4.66796
0.005340003751,0.184629,4.85272,4.66796
0.005340005751,0.106508,4.85272,4.74609
0.0053400358,0.10656,4.85277,4.74609
0.005340072802,0.106625,4.85284,4.74609
0.005340446865,0.107274,4.85349,4.74609
0.005340832994,0.107944,4.85416,4.74609
0.005352416875,0.128047,4.87424,4.74609
0.005389485295,0.192295,4.93851,4.74609
0.005390785001,0.194546,4.94076,4.74609
0.005390787001,0.0968931,4.94076,4.84374
0.005390808903,0.0969311,4.9408,4.84374
0.0053908494,0.0970012,4.94087,4.84374
0.005391403495,0.0979606,4.94183,4.84374
0.005391966385,0.0989352,4.94281,4.84374
0.005399846851,0.112577,4.95643,4.84374
0.005431369065,0.167089,5.01095,4.84374
0.005440376011,0.182649,5.02652,4.84374
0.005441566251,0.184705,5.02858,4.84374
0.005441568251,0.106584,5.02858,4.92187
0.005441598321,0.106636,5.02863,4.92187
0.005441635308,0.106699,5.0287,4.92187
0.00544200964,0.107346,5.02934,4.92187
0.005442396046,0.108013,5.03001,4.92187
0.005451101374,0.123044,5.04504,4.92187
0.005451460388,0.123664,5.04566,4.92187
0.005451469221,0.122847,5.04485,4.92187
0.005451486886,0.119219,5.04122,4.92187
0.005451518329,0.104926,5.02659,4.92187
0.005451520389,0.103638,5.02564,4.92187
0.005451524508,0.10084,5.02269,4.92187
0.005451532746,0.0948165,5.01681,4.92187
0.005451549222,0.0807233,5.0025,4.92187
0.00545155158,0.0784539,5.00045,4.92187
0.005451556294,0.0737767,4.9956,4.92187
0.005451565724,0.0640776,4.98589,4.92187
0.005451580051,0.0491501,4.97115,4.92187
0.005451608705,0.0192596,4.94137,4.92187
0.005451660767,-0.0347332,4.88726,4.92187
0.005451764891,-0.141145,4.78085,4.92187
0.005451973139,-0.347549,4.57444,4.92187
0.005452130178,-0.497643,4.42434,4.92187
0.005452237463,-0.597499,4.32448,4.92187
0.005452307003,-0.661081,4.26122,4.92187
0.005452357548,-0.706742,4.21523,4.92187
0.00545240232,-0.746803,4.17536,4.92187
0.005452448581,-0.78782,4.13415,4.92187
0.005452492366,-0.826293,4.09586,4.92187
0.005452538701,-0.866642,4.05533,4.92187
0.005452589979,-0.910861,4.0114,4.92187
0.005452655684,-0.966863,3.9551,4.92187
0.005452776481,-1.06793,3.85404,4.92187
0.005452937943,-1.19927,3.72269,4.92187
0.005453107507,-1.33272,3.58923,4.92187
0.005453404749,-1.55608,3.36585,4.92187
0.005453911877,-1.90821,3.0137,4.92187
0.005454926133,-2.51651,2.40537,4.92187
0.005456954644,-3.43316,1.48867,4.92187
0.005459612629,-4.20512,0.71666,4.92187
0.005462212012,-4.64704,0.274723,4.92187
0.005462286645,-4.65514,0.266478,4.92187
0.005462435911,-4.67133,0.250423,4.92187
0.005462734444,-4.70199,0.219761,4.92187
0.00546308308,-4.73525,0.186207,4.92187
0.005463171507,-4.74368,0.178072,4.92187
0.005463348361,-4.75934,0.16223,4.92187
0.005463382468,-4.76236,0.15924,4.92187
0.005463440564,-4.7675,0.154194,4.92187
0.005463465805,-4.76973,0.15203,4.92187
0.005463516288,-4.77401,0.147703,4.92187
0.005463617254,-4.78255,0.139201,4.92187
0.005463819186,-4.79905,0.122699,4.92187
0.00546422305,-4.83014,0.0916055,4.92187
0.005465030777,-4.88512,0.0363076,4.92187
0.005465043481,-4.88599,0.0355134,4.92187
0.005465072691,-4.88798,0.0336872,4.92187
0.005465080295,-4.88849,0.0332516,4.92187
0.005465095502,-4.88913,0.0324706,4.92187
0.005465125916,-4.89041,0.0313376,4.92187
0.005465186744,-4.89088,0.0305035,4.92187
0.005465277267,-4.89159,0.030151,4.92187
0.005465377513,-4.89147,0.0301466,4.92187
0.005465578006,-4.89122,0.0303813,4.92187
0.005465918966,-4.8908,0.0309495,4.92187
0.005466600885,-4.88946,0.032214,4.92187
0.005467964722,-4.88679,0.0348452,4.92187
0.00547007173,-4.88267,0.0389753,4.92187
0.005474833842,-4.87335,0.0483959,4.92187
0.005477907086,-4.86727,0.0544755,4.92187
0.005484053575,-4.85511,0.0666327,4.92187
0.005492347501,-4.83872,0.0830312,4.92187
0.005492349501,-4.8973,0.0830352,4.98046
0.005492417102,-4.89717,0.0831688,4.98046
0.005492506702,-4.89699,0.083346,4.98046
0.005492813902,-4.89639,0.0839532,4.98046
0.005493223502,-4.89558,0.0847629,4.98046
0.005505511502,-4.8713,0.109045,4.98046
0.005518618702,-4.84541,0.134929,4.98046
0.005543128751,-4.79706,0.183285,4.98046
0.005543130751,0.105124,0.183289,0.0781249
0.005543134385,0.105133,0.183297,0.0781249
0.005543140626,0.105195,0.183309,0.0781249
0.005543141419,0.105188,0.18331,0.0781249
0.00554314217,0.105182,0.183312,0.0781249
0.005543191628,0.105279,0.183409,0.0781249
0.005543231895,0.105359,0.183489,0.0781249
0.005543554027,0.105994,0.184124,0.0781249
0.005543922179,0.10672,0.18485,0.0781249
0.005554966729,0.128489,0.206619,0.0781249
0.00559030929,0.198068,0.276201,0.0781249
0.005593910001,0.20515,0.283283,0.0781249
0.005593912001,0.0879672,0.283287,0.195312
0.005593928598,0.0879998,0.28332,0.195312
0.005593973334,0.0880878,0.283408,0.195312
0.005594393223,0.0889135,0.284233,0.195312
0.005594819777,0.0897524,0.285072,0.195312
0.005607616396,0.114909,0.310229,0.195312
0.005621266122,0.141725,0.337046,0.195312
0.005644691251,0.187702,0.383025,0.195312
0.005644693251,0.0900501,0.383029,0.292968
0.005644713588,0.09009,0.383068,0.292968
0.005644755335,0.0901719,0.38315,0.292968
0.005645269826,0.0911811,0.38416,0.292968
0.005645792483,0.0922063,0.385185,0.292968
0.005653109679,0.106556,0.399532,0.292968
0.00566147219,0.122942,0.415929,0.292968
0.005678197211,0.155715,0.448695,0.292968
0.005695472501,0.18953,0.482511,0.292968
0.005695474501,0.0918778,0.482515,0.390625
0.005695495255,0.0919184,0.482556,0.390625
0.005695536669,0.0919995,0.482637,0.390625
0.005696061731,0.0930268,0.483664,0.390625
0.005696595127,0.0940703,0.484708,0.390625
0.005704062672,0.108677,0.499312,0.390625
0.005712597009,0.125357,0.516003,0.390625
0.005729665683,0.158717,0.549356,0.390625
0.005746253751,0.191103,0.581743,0.390625
0.005746255751,0.0934509,0.581747,0.488281
0.005746276865,0.0934921,0.581788,0.488281
0.005746317991,0.0935724,0.581868,0.488281
0.005746852156,0.0946148,0.582911,0.488281
0.005747394799,0.0956738,0.58397,0.488281
0.005754991804,0.110496,0.598789,0.488281
0.005763674095,0.127421,0.615725,0.488281
0.005781038678,0.161272,0.64957,0.488281
0.005797035001,0.192422,0.680721,0.488281
0.005797037001,0.0947701,0.680724,0.585937
0.005797058417,0.0948118,0.680766,0.585937
0.005797099302,0.0948914,0.680846,0.585937
0.005797641102,0.095946,0.6819,0.585937
0.005798191503,0.0970173,0.682972,0.585937
0.005805897108,0.112013,0.697958,0.585937
0.005832316326,0.163382,0.749338,0.585937
0.005847816251,0.193488,0.779445,0.585937
0.005847818251,0.0958359,0.779449,0.683593
0.005847839911,0.095878,0.779491,0.683593
0.005847880601,0.095957,0.77957,0.683593
0.005848428573,0.0970209,0.780634,0.683593
0.005848985243,0.0981016,0.781715,0.683593
0.00585677862,0.113229,0.796833,0.683593
0.005883498772,0.16505,0.848665,0.683593
0.005898597501,0.194301,0.877917,0.683593
0.005898599501,0.0966491,0.877921,0.781249
0.005898621347,0.0966914,0.877963,0.781249
0.005898661888,0.0967699,0.878042,0.781249
0.00589921457,0.0978402,0.879112,0.781249
0.005899776024,0.0989274,0.880199,0.781249
0.005907636382,0.114146,0.895408,0.781249
0.005934586181,0.166278,0.947551,0.781249
0.005949378751,0.194862,0.976137,0.781249
0.005949380751,0.0972102,0.976141,0.878905
0.005949402726,0.0972526,0.976183,0.878905
0.005949443164,0.0973307,0.976261,0.878905
0.005949999096,0.0984046,0.977335,0.878905
0.005950563852,0.0994954,0.978426,0.878905
0.005958470439,0.114764,0.993685,0.878905
0.005985578737,0.167068,1.046,0.878905
0.006000160001,0.195172,1.07411,0.878905
0.006000162001,0.0975199,1.07411,0.976561
0.006000184047,0.0975624,1.07415,0.976561
0.006000224428,0.0976402,1.07423,0.976561
0.006000782155,0.0987148,1.0753,0.976561
0.006001348734,0.0998063,1.0764,0.976561
0.006009280842,0.115085,1.09166,0.976561
0.006036476641,0.167423,1.14401,0.976561
0.006050941251,0.195231,1.17182,0.976561
0.006050943251,0.0975789,1.17183,1.07422
0.00605096531,0.0976213,1.17187,1.07422
0.006051005681,0.0976989,1.17195,1.07422
0.006051563749,0.0987713,1.17302,1.07422
0.006052130676,0.0998608,1.17411,1.07422
0.006060067644,0.11511,1.18935,1.07422
0.006087280109,0.167346,1.2416,1.07422
0.006101722501,0.19504,1.26929,1.07422
0.006101724501,0.0973878,1.26929,1.17187
0.006101746516,0.09743,1.26934,1.17187
0.006101786922,0.0975075,1.26941,1.17187
0.006102343883,0.098575,1.27048,1.17187
0.006102909685,0.0996595,1.27157,1.17187
0.006110830906,0.114839,1.28674,1.17187
0.006137989381,0.166838,1.33875,1.17187
0.006152503751,0.194599,1.36651,1.17187
0.006152505751,0.0969472,1.36651,1.26953
0.006152527665,0.0969891,1.36655,1.26953
0.006152568152,0.0970665,1.36663,1.26953
0.006153122561,0.0981265,1.36769,1.26953
0.006153685769,0.0992033,1.36877,1.26953
0.006161570691,0.114275,1.38383,1.26953
0.006188604708,0.165903,1.43547,1.26953
0.006203285001,0.19391,1.46348,1.26953
0.006203287001,0.0962578,1.46348,1.36719
0.006203308758,0.0962993,1.46352,1.36719
0.00620334937,0.0963767,1.4636,1.36719
0.006203899786,0.0974264,1.46465,1.36719
0.006204458938,0.0984927,1.46572,1.36719
0.006212287065,0.113417,1.48063,1.36719
0.006239126361,0.164543,1.53177,1.36719
0.006254066251,0.192972,1.5602,1.36719
0.006254068251,0.0953202,1.5602,1.46484
0.006254089793,0.0953611,1.56024,1.46484
0.006254130577,0.0954387,1.56032,1.46484
0.006254675563,0.0964754,1.56136,1.46484
0.006255229199,0.0975284,1.56241,1.46484
0.006262980102,0.112268,1.57714,1.46484
0.006289554628,0.162761,1.62764,1.46484
0.006304847501,0.191787,1.65667,1.46484
0.006304849501,0.094135,1.65668,1.5625
0.006304870772,0.0941753,1.65672,1.5625
0.006304911773,0.0942531,1.65679,1.5625
0.006305449897,0.0952741,1.65781,1.5625
0.006305996562,0.0963112,1.65885,1.5625
0.006313649877,0.110828,1.67336,1.5625
0.006339889814,0.160558,1.7231,1.5625
