Time (s),Channel 1 (V),Channel 2 (V)
0.0002080185546875001,0.5867514028689889,0.7451173336723147
0.0002082685546875001,0.5810734444152653,0.7377094127919532
0.0002085185546874999,0.5867514028689863,0.7451173336723114
0.0002087685546874999,0.5867514028689889,0.7377094127919532
0.0002090185546875,0.5753954859615368,0.7377094127919499
0.0002092685546875,0.5753954859615368,0.7377094127919499
0.0002095185546875,0.5810734444152628,0.7377094127919499
0.0002097685546875001,0.5753954859615368,0.7377094127919466
0.0002100185546875001,0.5753954859615316,0.7303014919115852
0.0002102685546874999,0.5640395690540899,0.7303014919115852
0.0002105185546875,0.5697175275078108,0.7303014919115852
0.0002107685546875,0.5753954859615368,0.7303014919115852
0.0002110185546875,0.5640395690540847,0.7303014919115852
0.0002112685546875001,0.5640395690540847,0.7303014919115852
0.0002115185546875001,0.5640395690540899,0.7303014919115852
0.0002117685546874999,0.5753954859615316,0.7303014919115852
0.0002120185546874999,0.5697175275078133,0.7303014919115852
0.0002122685546875,0.5583616106003588,0.7377094127919499
0.0002125185546875,0.5526836521466327,0.7303014919115852
0.0002127685546875,0.5640395690540847,0.7303014919115852
0.0002130185546875001,0.5526836521466302,0.7228935710312204
0.0002132685546875001,0.5470056936929067,0.7228935710312204
0.0002135185546874999,0.5470056936929067,0.7228935710312204
0.0002137685546875,0.5583616106003536,0.7303014919115819
0.0002140185546875,0.5526836521466327,0.7228935710312204
0.0002142685546875,0.5526836521466327,0.7303014919115852
0.0002145185546875001,0.5470056936929067,0.7228935710312204
0.0002147685546875001,0.5583616106003588,0.7303014919115819
0.0002150185546875001,0.5583616106003511,0.7228935710312238
0.0002152685546874999,0.5413277352391885,0.7303014919115819
0.0002155185546875,0.5413277352391808,0.7303014919115852
0.0002157685546875,0.5470056936929067,0.7303014919115852
0.0002160185546875,0.5526836521466327,0.7303014919115852
0.0002162685546875001,0.5413277352391808,0.7303014919115852
0.0002165185546875001,0.541327735239186,0.7303014919115852
0.0002167685546874999,0.5526836521466275,0.7303014919115852
0.0002170185546875,0.5526836521466327,0.7303014919115852
0.0002172685546875,0.5413277352391808,0.7303014919115852
0.0002175185546875,0.5356497767854547,0.7303014919115852
0.0002177685546875001,0.5413277352391808,0.7228935710312204
0.0002180185546875001,0.5526836521466275,0.7228935710312204
0.0002182685546875001,0.5413277352391782,0.7228935710312204
0.0002185185546874999,0.5356497767854572,0.7228935710312204
0.0002187685546875,0.5356497767854547,0.7228935710312204
0.0002190185546875,0.5526836521466327,0.7228935710312204
0.0002192685546875,0.5413277352391808,0.7228935710312204
0.0002195185546875001,0.5413277352391808,0.7303014919115852
0.0002197685546875001,0.5356497767854599,0.7228935710312204
0.0002200185546874999,0.5470056936929015,0.7228935710312204
0.0002202685546875,0.5413277352391833,0.7228935710312204
0.0002205185546875,0.5356497767854547,0.7228935710312204
0.0002207685546875,0.5413277352391808,0.7154856501508556
0.0002210185546875001,0.5526836521466327,0.7303014919115852
0.0002212685546875001,0.5413277352391782,0.7228935710312238
0.0002215185546875001,0.5356497767854547,0.7303014919115819
0.0002217685546874999,0.5356497767854547,0.7228935710312238
0.0002220185546875,0.5413277352391808,0.7228935710312204
0.0002222685546875,0.5470056936929067,0.7228935710312204
0.0002225185546875,0.5299718183317287,0.7228935710312204
0.0002227685546875001,0.5356497767854547,0.7228935710312204
0.0002230185546875001,0.541327735239186,0.7303014919115819
0.0002232685546874999,0.5526836521466275,0.7228935710312238
0.0002235185546874999,0.541327735239186,0.7228935710312204
0.0002237685546875,0.5356497767854547,0.7303014919115852
0.0002240185546875,0.5470056936929067,0.7303014919115852
0.0002242685546875,0.5583616106003588,0.7303014919115852
0.0002245185546875001,0.5413277352391808,0.7303014919115852
0.0002247685546875001,0.541327735239186,0.7303014919115852
0.0002250185546874999,0.5526836521466275,0.7303014919115852
0.0002252685546875,0.5526836521466327,0.7303014919115852
0.0002255185546875,0.5470056936929067,0.7377094127919499
0.0002257685546875,0.5470056936929067,0.7377094127919499
0.0002260185546875001,0.5526836521466327,0.7303014919115852
0.0002262685546875001,0.5583616106003588,0.7303014919115886
0.0002265185546874999,0.5583616106003588,0.7377094127919466
0.0002267685546874999,0.5526836521466353,0.7377094127919499
0.0002270185546875,0.5470056936929067,0.7303014919115852
0.0002272685546875,0.5583616106003588,0.7303014919115852
0.0002275185546875,0.5526836521466327,0.7303014919115852
0.0002277685546875001,0.5470056936929067,0.7228935710312238
0.0002280185546875001,0.5470056936929067,0.7303014919115886
0.0002282685546874999,0.5470056936929067,0.7377094127919466
0.0002285185546875,0.5640395690540847,0.7377094127919499
0.0002287685546875,0.5583616106003588,0.7377094127919499
0.0002290185546875,0.5583616106003588,0.7303014919115852
0.0002292685546875001,0.5583616106003588,0.7303014919115852
0.0002295185546875001,0.5640395690540821,0.7303014919115852
0.0002297685546874999,0.5583616106003614,0.7303014919115852
0.0002300185546874999,0.5583616106003588,0.7303014919115852
0.0002302685546875,0.5583616106003588,0.7303014919115852
0.0002305185546875,0.5640395690540847,0.7303014919115852
0.0002307685546875,0.5583616106003588,0.7303014919115852
0.0002310185546875001,0.5526836521466379,0.7303014919115852
0.0002312685546875001,0.5640395690540847,0.7303014919115852
0.0002315185546874999,0.5640395690540847,0.7303014919115852
0.0002317685546875,0.5640395690540847,0.7303014919115852
0.0002320185546875,0.5583616106003588,0.7303014919115852
0.0002322685546875,0.5583616106003588,0.7228935710312204
0.0002325185546875001,0.5697175275078108,0.7303014919115852
0.0002327685546875001,0.5697175275078082,0.7303014919115852
0.0002330185546874999,0.5640395690540873,0.7303014919115852
0.0002332685546874999,0.5640395690540847,0.7377094127919466
0.0002335185546875,0.5697175275078108,0.7228935710312204
0.0002337685546875,0.5697175275078108,0.7303014919115852
0.0002340185546875,0.5697175275078108,0.7303014919115852
0.0002342685546875001,0.5697175275078133,0.7303014919115852
0.0002345185546875001,0.5753954859615393,0.7303014919115852
0.0002347685546874999,0.5810734444152602,0.7303014919115852
0.0002350185546875,0.5810734444152628,0.7303014919115852
0.0002352685546875,0.5810734444152628,0.7377094127919499
0.0002355185546875,0.5810734444152628,0.7377094127919499
0.0002357685546875001,0.5867514028689889,0.7377094127919499
0.0002360185546875001,0.5867514028689863,0.7377094127919466
0.0002362685546874999,0.5810734444152653,0.7303014919115886
0.0002365185546874999,0.5867514028689863,0.7303014919115852
0.0002367685546875,0.5981073197764408,0.7303014919115852
0.0002370185546875,0.5924293613227148,0.7303014919115852
0.0002372685546875,0.5924293613227148,1.397014371144415
0.0002375185546875001,0.5924293613227174,1.834081703085947
0.0002377685546875001,0.5981073197764408,1.856305465727028
0.0002380185546874999,0.5981073197764408,1.848897544846669
0.0002382685546875,0.5981073197764408,1.848897544846666
0.0002385185546875,0.5981073197764408,1.841489623966301
0.0002387685546875,0.6037852782301669,1.848897544846666
0.0002390185546875001,0.6094632366838928,1.841489623966301
0.0002392685546875001,0.6037852782301669,1.848897544846663
0.0002395185546875001,0.6037852782301669,1.841489623966301
0.0002397685546874999,0.6037852782301669,1.841489623966301
0.0002400185546875,0.6094632366838928,1.841489623966301
0.0002402685546875,0.6037852782301669,1.841489623966301
0.0002405185546875,0.6037852782301669,1.841489623966301
0.0002407685546875001,0.6094632366838928,1.841489623966301
0.0002410185546875001,0.6208191535913423,1.83408170308594
0.0002412685546874999,0.6151411951376214,1.841489623966298
0.0002415185546875,0.6094632366838953,1.83408170308594
0.0002417685546875,0.6151411951376189,1.834081703085936
0.0002420185546875,0.6151411951376189,1.841489623966301
0.0002422685546875001,0.6151411951376189,1.834081703085936
0.0002425185546875001,0.6094632366838928,1.834081703085936
0.0002427685546875001,0.609463236683898,1.834081703085936
0.0002430185546874999,0.6208191535913397,1.834081703085936
0.0002432685546875,0.6264971120450709,1.834081703085936
0.0002435185546875,0.6208191535913449,1.834081703085936
0.0002437685546875,0.6208191535913449,1.834081703085936
0.0002440185546875001,0.632175070498797,1.834081703085936
0.0002442685546875001,0.6321750704987944,1.834081703085936
0.0002445185546874999,0.6264971120450734,1.834081703085936
0.0002447685546875,0.6321750704987944,1.834081703085936
0.0002450185546875,0.632175070498797,1.834081703085936
0.0002452685546875,0.6435309874062489,1.834081703085936
0.0002455185546875,0.6378530289525229,1.826673782205572
0.0002457685546875001,0.6378530289525229,1.834081703085936
0.0002460185546875001,0.6378530289525282,1.834081703085933
0.0002462685546874999,0.6492089458599698,1.826673782205575
0.0002465185546875,0.649208945859975,1.834081703085936
0.0002467685546875,0.649208945859975,1.834081703085936
0.0002470185546875,0.649208945859975,1.834081703085936
0.0002472685546875001,0.660564862767427,1.834081703085936
0.0002475185546875001,0.6605648627674244,1.826673782205575
