Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
50.00000000000005,0.02763397798602178,-33.4591840071937,-52.34670936309401
50.23078951391981,0.02806177895012734,-33.24115478741102,-53.00485328113714
50.46264430383427,0.03219710194922722,-33.19116903978185,-51.07894729634674
50.69556928683402,0.03524683170655016,-33.1134654654871,-52.03196143120859
50.92956940270589,0.02978689927137607,-32.92526423684699,-54.91363978658808
51.16464961403776,0.02653535450455856,-33.43314252292296,-53.69995061860216
51.40081490632372,0.03576034227674886,-33.01092949810796,-52.48719242797232
51.63807028806993,0.02507781967210207,-33.27121722029842,-54.23285583156502
51.87642079090069,0.03288832332257712,-32.87787494315236,-54.48920314635029
52.11587146966526,0.03552007344161685,-33.04248699199299,-51.90368317182579
52.35642740254503,0.02742938749543226,-33.48466139528053,-54.77850375760907
52.5980936911612,0.02464905000948182,-33.25780297417652,-56.76265970270293
52.84087546068298,0.02595352659998859,-33.00753604363803,-56.76969821222282
53.08477785993629,0.02611174148077208,-33.16839830236469,-56.96968490290598
53.32980606151295,0.02473153807461283,-33.17368993254579,-56.54587702204435
53.57596526188038,0.02729928568430235,-33.36412248790535,-55.25052951369355
53.8232606814918,0.03506382034150987,-33.113589637143,-54.85116072631077
54.07169756489697,0.03056950287682588,-32.83430332223929,-56.51347050094949
54.32128118085333,0.02497564141083604,-33.2307287056877,-56.90309366666532
54.57201682243788,0.03411498072942891,-32.79462582054256,-56.98114702834548
54.82390980715931,0.02664030529251579,-33.22370462380232,-57.59677697176068
55.07696547707081,0.03084933132569606,-33.0166124555188,-56.76896688388001
55.33118919888337,0.03305178546780286,-33.08488251085718,-56.31947483328145
55.58658636407963,0.02806956110112979,-33.29758778617119,-57.8175812421789
55.84316238902812,0.02604241796691432,-33.17086054213675,-59.57346615538563
56.10092271509824,0.02649250009875298,-33.24487698590904,-59.68526962902104
56.35987280877558,0.02588143949736135,-33.19387801788185,-58.87908994702315
56.62001816177792,0.0258990543895795,-33.25576176267657,-59.76484549863132
56.88136429117161,0.02924458889397889,-33.19519885663806,-58.20104722531111
57.14391673948865,0.03351071198282605,-33.07161705745245,-57.71255732929396
57.4076810748442,0.0304109467322492,-32.91796643837424,-60.98874530055467
57.67266289105468,0.02863373864934,-33.22974382864064,-59.55164850227863
57.93886780775637,0.03205124804520575,-32.81799704189147,-60.8358214253463
58.20630147052464,0.03038818888782972,-33.26373609455955,-61.06397988678483
58.47496955099361,0.02885820361269878,-32.97879419147672,-60.37384567943286
58.74487774697654,0.03309314502365005,-32.99619145177566,-59.42592817841515
59.01603178258655,0.03274073905253256,-33.15732326574769,-59.65789612470653
59.28843740835807,0.02986655538483214,-33.07579578494684,-61.4016908432139
59.56210040136881,0.02848692371582247,-33.19044942873694,-62.80963457775704
59.83702656536224,0.02892309536358084,-32.9563539982641,-62.73737841342172
60.11322173087072,0.02854460402507191,-33.10043056849649,-63.18708393361859
60.39069175533908,0.02940040962668325,-33.05396239953194,-61.98090218439117
60.66944252324893,0.03194752890924754,-33.00033086730559,-63.09903454539586
60.9494799462434,0.03125227571090654,-32.90715602010796,-63.74281828376461
61.23080996325251,0.02951768284374943,-33.23685479716008,-62.67078785692938
61.51343854061915,0.03102114715348035,-33.15116417149687,-64.1206934202911
61.7973716722256,0.02945865880467538,-32.98628410576283,-64.48157477087275
62.08261537962063,0.03050572750558158,-32.99973641522093,-64.37247935538699
62.36917571214723,0.03014985333222803,-33.08559893164747,-65.08403928253421
62.65705874707087,0.03002448750589876,-33.0077644107871,-64.5953379867005
62.94627058970843,0.03003998189877393,-33.11792291600266,-64.85558418862126
63.23681737355764,0.03001385575964592,-33.11325891436564,-65.35882076711016
63.52870526042717,0.02968683613029686,-32.95969128502986,-65.95286611198389
63.82194044056727,0.02976730841791507,-33.04185414946785,-65.48768778067969
64.11652913280116,0.02949265777943532,-33.00942626262874,-66.0137220201953
64.41247758465678,0.02970682567648165,-32.98850474308962,-66.54744008616056
64.70979207249938,0.03033144950433268,-32.99105923068392,-65.22293573097724
65.00847890166459,0.02983769003159561,-32.96501966115742,-66.91912108892461
65.30854440659216,0.03002567582412451,-33.14983187707996,-68.31351932867025
65.60999495096021,0.0301415118292875,-32.8963154951399,-67.32793518863458
65.91283692782044,0.02982305496436261,-32.95343932746049,-68.21194398939932
66.21707675973329,0.03039454672000146,-33.09773450835668,-67.95978106878067
66.52272089890464,0.03047140949979408,-32.89869568628848,-67.76368384860484
66.82977582732217,0.02992660485403279,-32.83846196079676,-69.09059038354314
67.13824805689327,0.02994727484314836,-32.96753536617447,-70.18190856844356
67.44814412958273,0.02982527731351929,-33.01704926780162,-69.94646452045473
67.75947061755188,0.0299339289284791,-33.10147463286719,-70.12431796405934
68.07223412329756,0.0305400703309636,-32.93136239834217,-69.03332036404953
68.38644127979255,0.03006965697660388,-32.91285287099014,-71.31492473557375
68.70209875062582,0.03003230373925245,-32.91971371544145,-70.40530473457773
69.01921323014433,0.02909186876290074,-32.93861013552407,-71.39153223240129
69.33779144359448,0.02937586787762557,-32.96785436194145,-70.5483385874021
69.65784014726522,0.02986179928237815,-32.96954760115557,-71.44316209491791
69.97936612863096,0.02963101134092929,-32.8965799096235,-71.70905164988362
70.30237620649575,0.03007269875335731,-33.05349125379689,-72.02869775594604
70.62687723113777,0.0299759369149797,-32.91395831483171,-71.92906593001095
70.95287608445466,0.0291514170622075,-33.07800267107341,-72.48273360958294
71.28037968010946,0.02972463090912183,-33.01112559101064,-73.03276110757781
71.60939496367723,0.02958880735168645,-32.91482232395183,-73.69416431741712
71.93992891279234,0.02982476961255425,-32.79197191785097,-73.15768619153451
72.27198853729644,0.03073727739481195,-32.89847072464232,-75.07578555449631
72.60558087938718,0.03030138730867361,-32.92960923715405,-74.80888694040232
72.94071301376748,0.02996584280889409,-32.93561985695221,-73.3285695048592
73.27739204779564,0.02951760397185706,-32.99609298102931,-74.48496743565235
