Time (s),Channel 1 (V),Channel 2 (V)
-0.003920546875,2.500223401774655,1.397014371144415
-0.003919296875,2.500223401774655,1.397014371144415
-0.003918046874999999,2.50022340177466,1.397014371144415
-0.003916796875,2.505901360228383,1.397014371144418
-0.003915546875,2.511579318682107,1.40442229202478
-0.003914296875000001,2.517257277135832,1.40442229202478
-0.003913046874999999,2.522935235589559,1.40442229202478
-0.003911796875,2.522935235589559,1.40442229202478
-0.003910546875,2.522935235589559,1.40442229202478
-0.003909296874999999,2.534291152497011,1.404422292024786
-0.003908046875,2.534291152497011,1.411830212905144
-0.003906796875,2.534291152497011,1.411830212905141
-0.003905546875,2.534291152497011,1.40442229202478
-0.003904296875,2.534291152497011,1.40442229202478
-0.003903046875,2.534291152497011,1.397014371144415
-0.003901796875,2.534291152497011,1.397014371144415
-0.003900546875,2.528613194043287,1.389606450264053
-0.003899296875,2.534291152497011,1.38960645026405
-0.003898046875,2.528613194043285,1.38960645026405
-0.003896796875,2.528613194043285,1.38960645026405
-0.003895546875,2.528613194043285,1.382198529383685
-0.003894296875,2.528613194043285,1.382198529383685
-0.003893046875,2.522935235589559,1.382198529383685
-0.003891796875,2.517257277135835,1.374790608503324
-0.003890546875,2.522935235589559,1.382198529383685
-0.003889296875,2.528613194043282,1.382198529383685
-0.003888046875,2.528613194043285,1.382198529383685
-0.003886796875,2.528613194043285,1.382198529383685
-0.003885546875,2.528613194043285,1.382198529383685
-0.003884296875,2.522935235589559,1.382198529383685
-0.003883046875,2.528613194043285,1.382198529383685
-0.003881796875,2.528613194043285,1.382198529383685
-0.003880546875,2.534291152497008,1.382198529383685
-0.003879296875,2.534291152497011,1.38960645026405
-0.003878046875,2.534291152497011,1.38960645026405
-0.003876796875,2.534291152497011,1.38960645026405
-0.003875546875,2.534291152497011,1.389606450264053
-0.003874296875,2.534291152497011,1.397014371144415
-0.003873046875,2.534291152497011,1.397014371144415
-0.003871796875,2.528613194043285,1.38960645026405
-0.003870546875,2.528613194043285,1.38960645026405
-0.003869296875,2.522935235589562,1.38960645026405
