Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
50.00000000000005,0.02611951126003381,-22.30544847182966,-39.49632481907558
50.23078951391981,0.02720125520555496,-22.25624063305802,-39.56411066214747
50.46264430383427,0.02962328145137531,-22.32507325598807,-39.51244921535533
50.69556928683402,0.03233839649750276,-22.23780830036623,-39.44568546387941
50.92956940270589,0.03222464888880659,-22.26323918692966,-40.29270536766791
51.16464961403776,0.02724027489770501,-22.29368941239785,-40.51265633890111
51.40081490632372,0.03392704341857932,-22.24969062855177,-40.48492542940642
51.63807028806993,0.02726661113215895,-22.33842812797241,-40.80883329950885
51.87642079090069,0.03250384032344829,-22.26132948144195,-41.0631354912959
52.11587146966526,0.03223833782399808,-22.34625509192296,-40.77967728238877
52.35642740254503,0.03061780336474695,-22.33351772286363,-40.88824906372952
52.5980936911612,0.02647290798120873,-22.3278438569569,-41.58256911707461
52.84087546068298,0.02704612557341681,-22.41058916964861,-42.10619362009145
53.08477785993629,0.0263059765294105,-22.36002001111394,-41.90574995217221
53.32980606151295,0.0279609509218332,-22.40997849180991,-42.01515918358784
53.57596526188038,0.0312117828624944,-22.35815153869463,-42.03572118264424
53.8232606814918,0.03262379284934638,-22.35640412129883,-42.27009187671122
54.07169756489697,0.02843384849770455,-22.43029260047347,-42.69836167397562
54.32128118085333,0.03037598234209317,-22.4087871810573,-42.54719132053219
54.57201682243788,0.0307882052400929,-22.37280462879142,-43.39100978234616
54.82390980715931,0.031155934689637,-22.4439695472001,-43.34979099416481
55.07696547707081,0.02755710772136035,-22.40733609651689,-43.80731466203852
55.33118919888337,0.03306182018542146,-22.39144459671568,-43.75656589838513
55.58658636407963,0.03246961100514125,-22.45998478632607,-43.88700278754219
55.84316238902812,0.03029675545595603,-22.49985815760785,-44.04511402855722
56.10092271509824,0.0293976125599157,-22.50769632853645,-44.40100189220358
56.35987280877558,0.02993319605515567,-22.51149927158941,-44.47766514576633
56.62001816177792,0.03118860925775902,-22.54115334029386,-44.60412314051209
56.88136429117161,0.03227963632120561,-22.48349348811683,-44.86290325688391
57.14391673948865,0.03202518607391495,-22.44211365265969,-45.30402288897857
57.4076810748442,0.0285438544507717,-22.53307054423159,-45.60562054064592
57.67266289105468,0.03156094053041328,-22.5463252856643,-45.65563577349047
57.93886780775637,0.02952966294398906,-22.545119960658,-45.6316486268008
58.20630147052464,0.03131294719321939,-22.54452793101841,-45.77316949688252
58.47496955099361,0.02900475798180493,-22.6089945881734,-46.43315312139987
58.74487774697654,0.03058796781752622,-22.5557275911369,-46.48490230951635
59.01603178258655,0.03228726390530391,-22.5821901180236,-46.61012060764952
59.28843740835807,0.03192232398387605,-22.59798315942007,-46.52273891374594
59.56210040136881,0.03104280901794894,-22.63162443208483,-47.1332589124132
59.83702656536224,0.02995870027207602,-22.62135927258757,-47.4715295804769
60.11322173087072,0.03085059151749381,-22.60662929587355,-47.15291975086475
60.39069175533908,0.03146078802855799,-22.65508863429741,-47.8153527332967
60.66944252324893,0.03150170171471327,-22.68386525852931,-48.07250244553097
60.9494799462434,0.02977599583703436,-22.66960321079562,-48.36641992127531
61.23080996325251,0.03025272568652622,-22.70849135798006,-48.56339057871175
61.51343854061915,0.03049739976548524,-22.6896573114567,-48.84477802922424
61.7973716722256,0.0302663825053893,-22.74714558283664,-49.05346058676579
62.08261537962063,0.030542825292071,-22.71674522036172,-49.38683355583044
62.36917571214723,0.03003721744779382,-22.76347874944825,-49.68268677743319
62.65705874707087,0.02982581466671362,-22.76026257311047,-49.83354425621954
62.94627058970843,0.03055035498269462,-22.786685103416,-50.41660000177914
63.23681737355764,0.03075918917356503,-22.77831674068707,-50.05819919519602
63.52870526042717,0.02996068711903398,-22.83171608362709,-50.49622897826875
63.82194044056727,0.03032402813797186,-22.84518979174844,-50.28918681975922
64.11652913280116,0.03025724073929204,-22.82178997754494,-51.13239735814415
64.41247758465678,0.03074909484700939,-22.90633373674625,-51.07551875715125
64.70979207249938,0.03059383477452535,-22.8370319881514,-51.19565308777406
65.00847890166459,0.02980146045573546,-22.90064141724997,-51.88934504588542
65.30854440659216,0.03024310383290843,-22.91497532522033,-52.36904505395716
65.60999495096021,0.03067536852038422,-22.89570513459181,-52.24675905135153
65.91283692782044,0.0300726892604326,-22.97368924616465,-52.71243258868662
66.21707675973329,0.03031462715297665,-23.0120340104172,-53.03561334614143
66.52272089890464,0.02963574339728994,-22.89849954751404,-53.32950051509726
66.82977582732217,0.03031543194302416,-23.01046401710715,-53.39786996150659
67.13824805689327,0.03015754437828168,-23.01140817889019,-53.72464119223736
67.44814412958273,0.03004286651371208,-23.03327911361379,-53.76495070583256
67.75947061755188,0.03083671714663314,-23.00929049767486,-54.0789134275255
68.07223412329756,0.02974025179134019,-23.05330408111141,-54.01068446396151
68.38644127979255,0.03005550742768122,-23.08615370824606,-54.83112242282859
68.70209875062582,0.02997228989119813,-23.08774785796452,-55.10488486978517
69.01921323014433,0.03020663353737748,-23.08948677387628,-55.34363885969037
69.33779144359448,0.02983441963856404,-23.10790031490942,-55.54525613201191
69.65784014726522,0.029986399291612,-23.09878857870664,-55.98103602796398
69.97936612863096,0.03033341432943297,-23.13963270192323,-55.67895223425694
70.30237620649575,0.03026608568429078,-23.22420569957821,-56.42857467020768
70.62687723113777,0.0303644932221545,-23.23259423815194,-56.44927909385675
70.95287608445466,0.02990232800038889,-23.22332085667772,-57.04490571386862
71.28037968010946,0.03053851156307023,-23.23770311035458,-57.15436981746791
71.60939496367723,0.03000405022557536,-23.21998580028515,-57.43201783525774
71.93992891279234,0.03006330493735821,-23.29689619789019,-57.62013388006818
72.27198853729644,0.0302692479613916,-23.28866381678969,-58.078842523724
72.60558087938718,0.0293952331442783,-23.34810377972913,-58.37836991987729
72.94071301376748,0.02949331219048884,-23.33345523980921,-58.91058066440245
73.27739204779564,0.02923034250372285,-23.31312958460527,-58.84258715877819
73.61562512163601,0.0295331993950193,-23.40981974741428,-59.23090176711574
73.95541940841044,0.02930131939453993,-23.39312730635207,-59.22523364941082
74.29678211435041,0.02939896236274561,-23.41149899117377,-60.13277236301545
74.63972047894988,0.02968924969496002,-23.49018910217417,-59.79449361308892
74.98424177511875,0.03028632628754028,-23.47198678795888,-60.45566754555023
75.33035330933717,0.03012959640270173,-23.45140657825772,-60.59174262108965
75.67806242181048,0.03072931418802754,-23.51964125679046,-61.1487978701191
76.02737648662485,0.03005396643096559,-23.54003600429269,-61.79615581817086
76.37830291190369,0.03090767043280384,-23.56154659898621,-61.56619205693788
76.73084913996479,0.02985767121369691,-23.53995428785562,-61.88328017044211
77.08502264747804,0.02983404568461297,-23.57094747698508,-62.35987142968975
77.44083094562414,0.0294869516155673,-23.5965594605211,-62.9092908111478
77.79828158025379,0.03002307423924964,-23.68963180355156,-62.78027502991023
78.15738213204777,0.03007551237253951,-23.58391772750899,-63.1762279118374
78.51814021667771,0.0303376148045158,-23.63422642936769,-63.75547531570191
78.8805634849675,0.02968364891847445,-23.66492959086656,-63.83835020035926
79.24465962305574,0.02986322339890476,-23.75075557971797,-64.28104605707605
79.61043635255858,0.02936703179960351,-23.68239272762028,-65.06712261087053
79.97790143073351,0.02993477743511385,-23.75729862229618,-64.86577772728742
80.34706265064395,0.02931466603459862,-23.78842460474237,-65.045261339717
80.7179278413244,0.0297751834305679,-23.86010655969128,-65.79543135403404
81.09050486794658,0.03004098840648443,-23.85937379615757,-65.97798134865423
81.46480163198619,0.02946911131204289,-23.85708586259396,-66.26273281079068
81.84082607139051,0.02971110223483495,-23.91671442270365,-66.34361981833962
82.21858616074665,0.02970457822638826,-23.92995250580498,-66.62087668833794
82.59808991145083,0.02941575454722459,-23.94642601371703,-67.46004553505855
82.97934537187811,0.02954445691929735,-23.97291682594752,-67.64795952950765
83.36236062755322,0.0302620683413275,-24.00293619173299,-67.82103422899515
83.74714380132195,0.02983882566972392,-23.94395170045858,-67.94621664420345
84.13370305352346,0.02956518699246682,-24.06458781221102,-68.63408736222374
84.52204658216328,0.02967383981202739,-24.05458409998663,-68.70006722882535
84.9121826230873,0.03013261029623963,-24.09900206510132,-69.17125941018988
85.30411945015626,0.03009630347674109,-24.14436546133636,-69.60167022733225
85.69786537542136,0.02947049992051727,-24.18207706928305,-69.97493282868676
