Time (s),Channel 1 (V),Channel 2 (V)
-0.040721484375,0.5924293613227174,1.871121307487764
-0.040715234375,0.5981073197764408,1.878529228368125
-0.040708984375,0.5981073197764408,1.878529228368125
-0.040702734375,0.6037852782301669,1.878529228368125
-0.040696484375,0.6094632366838928,1.819265861325207
-0.040690234375,0.6094632366838928,1.774818336043019
-0.040683984375,0.6151411951376137,1.774818336043012
-0.040677734375,0.609463236683898,1.767410415162654
-0.040671484375,0.6151411951376241,1.767410415162657
-0.040665234375,0.6264971120450761,1.774818336043022
-0.040658984375,0.6378530289525229,1.78222625692338
-0.040652734375,0.6378530289525204,1.774818336043015
-0.040646484375,0.632175070498797,1.767410415162654
-0.040640234375,0.6264971120450709,1.760002494282289
-0.040633984375,0.6264971120450709,1.760002494282289
-0.040627734375,0.6435309874062489,1.774818336043019
-0.040621484375,0.6605648627674167,1.782226256923376
-0.040615234375,0.649208945859975,1.774818336043012
-0.040608984375,0.6492089458599776,1.767410415162654
-0.040602734375,0.6548869043137061,1.767410415162613
-0.040596484375,0.6662428212211555,1.678515364598263
-0.040590234375,0.6719207796748842,1.648883681076821
-0.040583984375,0.6832766965823309,1.656291601957182
-0.040577734375,0.677598738128605,1.641475760196452
-0.040571484375,0.677598738128605,1.641475760196452
-0.040565234375,0.688954655036057,1.648883681076817
-0.040558984375,0.6946326134898037,1.648883681076831
-0.040552734375,0.7173444473046818,1.66369952283754
-0.040546484375,0.7116664888509636,1.656291601957182
-0.040540234375,0.717344447304687,1.656291601957182
-0.040533984375,0.717344447304687,1.656291601957179
-0.040527734375,0.717344447304687,1.648883681076817
-0.040521484375,0.717344447304687,1.648883681076817
-0.040515234375,0.7230224057584131,1.648883681076817
-0.040508984375,0.7230224057584131,1.641475760196452
-0.040502734375,0.7230224057584131,1.641475760196452
-0.040496484375,0.7343783226658599,1.5748044722732
-0.040490234375,0.7457342395733223,1.530356946990981
-0.040483984375,0.7514121980270457,1.530356946990981
-0.040477734375,0.7570901564807692,1.530356946990977
-0.040471484375,0.7570901564807717,1.522949026110616
-0.040465234375,0.7627681149344977,1.522949026110616
-0.040458984375,0.7684460733882211,1.522949026110616
-0.040452734375,0.7741240318419471,1.522949026110616
-0.040446484375,0.7968358656568513,1.537764867871346
-0.040440234375,0.7968358656568513,1.530356946990981
-0.040433984375,0.7854799487494044,1.522949026110619
-0.040427734375,0.7854799487494147,1.515541105230258
-0.040421484375,0.8025138241105798,1.522949026110619
-0.040415234375,0.8081917825643058,1.530356946990977
-0.040408984375,0.8138697410180395,1.522949026110623
-0.040402734375,0.8365815748329385,1.537764867871349
-0.040396484375,0.8479374917403854,1.54517278875171
-0.040390234375,0.8536154501941113,1.441461896426603
-0.040383984375,0.8592934086478373,1.419238133785509
-0.040377734375,0.8536154501941113,1.40442229202478
-0.040371484375,0.8592934086478348,1.40442229202478
-0.040365234375,0.8763272840090102,1.411830212905131
-0.040358984375,0.8706493255552868,1.397014371144412
-0.040352734375,0.8649713671015736,1.389606450264057
-0.040346484375,0.88768320091647,1.40442229202478
-0.040340234375,0.8933611593701987,1.40442229202478
-0.040333984375,0.9047170762776454,1.40442229202478
-0.040327734375,0.8990391178239194,1.397014371144415
-0.040321484375,0.9047170762776454,1.397014371144415
-0.040315234375,0.9160729931850975,1.40442229202478
-0.040308984375,0.9331068685462677,1.411830212905141
-0.040302734375,0.9444627854537327,1.411830212905144
-0.040296484375,0.9501407439074587,1.411830212905094
-0.040290234375,0.9614966608149056,1.30071139969967
-0.040283984375,0.9614966608149004,1.293303478819298
-0.040277734375,0.9501407439074561,1.271079716178214
-0.040271484375,0.9558187023611795,1.271079716178214
