Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
50.00000000000005,0.03145123963249993,-0.1784860083747732,-11.29474031584425
50.23078951391981,0.03037810797019444,-0.1742249066515493,-11.30290180794316
50.46264430383427,0.0281626209961073,-0.181262164405064,-11.41257092090918
50.69556928683402,0.02647055423792601,-0.1799367464028769,-11.44776708074791
50.92956940270589,0.0301894185608437,-0.1833475122732021,-11.4404392181245
51.16464961403776,0.02991172927776408,-0.1763187386269421,-11.58666423263216
51.40081490632372,0.0271966009634439,-0.1802081810548856,-11.61178955098799
51.63807028806993,0.03032531108608575,-0.1791164182890465,-11.63459601910421
51.87642079090069,0.02951439060926371,-0.1761263938338511,-11.69689124094813
52.11587146966526,0.02549174060311159,-0.1813120267428894,-11.7842920908469
52.35642740254503,0.02942237809469159,-0.1807425585940297,-11.81163935473184
52.5980936911612,0.03178142890730778,-0.1862546511257274,-11.8774616090777
52.84087546068298,0.0321809281275341,-0.1834583961974869,-11.90960275654199
53.08477785993629,0.03208536225177303,-0.1789895431480874,-11.97651599323261
53.32980606151295,0.03148423816443843,-0.176999449224401,-12.03511968759199
53.57596526188038,0.0290619871743833,-0.1794687036166101,-12.07013144394696
53.8232606814918,0.02597974997350762,-0.1802630145385625,-12.14088977391702
54.07169756489697,0.02917864019629295,-0.1925410832926227,-12.18946678242598
54.32128118085333,0.02999384215025011,-0.1840239379400906,-12.26775553008139
54.57201682243788,0.027685045987553,-0.1851004940835949,-12.3128055490468
54.82390980715931,0.02999885051000069,-0.18100678539423,-12.34623957517343
55.07696547707081,0.03134244090263216,-0.1749913187643925,-12.41479379584351
55.33118919888337,0.02713062532857607,-0.1824329635924339,-12.45732950508096
55.58658636407963,0.02718187091860992,-0.1838895403377951,-12.54568061444057
55.84316238902812,0.02793663801477375,-0.1736806426800731,-12.5807789953067
56.10092271509824,0.02936571154976847,-0.1776887779706716,-12.64147252054337
56.35987280877558,0.02856732591485015,-0.176940353996669,-12.73062981032945
56.62001816177792,0.02803088392870265,-0.1807393355768813,-12.79384777513973
56.88136429117161,0.02688710408237744,-0.1769035018502619,-12.8124895022307
57.14391673948865,0.02859389509562993,-0.1814552783171116,-12.88804181540587
57.4076810748442,0.03079535679695308,-0.1921063390412131,-12.92067274360905
57.67266289105468,0.02697477052001188,-0.177009566379881,-12.99956128407894
