Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
50.00000000000005,0.03088257069103949,-48.74246688957807,123.6256636132401
50.23078951391981,0.02989097225658855,-49.52027459101761,132.3273975631399
50.46264430383427,0.02842257803060873,-48.64668596803013,133.7007539029302
50.69556928683402,0.02889707574931107,-47.39179420369521,129.6185546592831
50.92956940270589,0.0339757696170138,-48.27950049030859,118.2711900811481
51.16464961403776,0.03124255632101116,-49.69901538570092,139.2479343946862
51.40081490632372,0.02979718797097921,-47.23529819416701,126.1180030265041
51.63807028806993,0.03261447841637555,-48.71618924742859,134.9576261088839
51.87642079090069,0.03243457668183838,-47.09567270289764,118.81645206889
52.11587146966526,0.02646898878877823,-47.445016238805,135.2977592170012
52.35642740254503,0.03150856155202268,-49.3234447444895,129.2119411572325
52.5980936911612,0.03517408597905768,-48.73280414837175,126.7946562043428
52.84087546068298,0.03459047278294543,-48.70167857424601,113.8388608327093
53.08477785993629,0.03511086465340938,-48.28336258383192,119.0191107722177
53.32980606151295,0.03407930802101885,-49.84878345083153,121.4023505111296
53.57596526188038,0.03186141268199037,-48.36041700922834,122.3627339581619
53.8232606814918,0.02872842915234757,-47.89362397654659,131.6477339203142
54.07169756489697,0.03052214375049382,-47.85106224749339,119.2165356951881
54.32128118085333,0.03370596592852601,-48.50462304383177,125.5109176403607
54.57201682243788,0.03042649980820589,-46.56235790281852,125.3050252177078
54.82390980715931,0.03251699370308013,-49.13360042385936,126.7739830013328
55.07696547707081,0.03369152321000805,-48.69279637581148,116.1224783215236
55.33118919888337,0.03146043772956141,-47.87079767860702,122.4120582931583
55.58658636407963,0.03358433758963117,-48.24969176814221,116.825568722081
55.84316238902812,0.03425509441791783,-48.43734913726944,118.6440301063004
56.10092271509824,0.0293717839159569,-47.30819610375249,125.1368890377381
56.35987280877558,0.03165188006462374,-49.1543802908805,124.2222533359217
56.62001816177792,0.03209689381651352,-48.28089478551865,113.1687468649065
56.88136429117161,0.033524568968221,-48.50511619231247,127.7248735919975
57.14391673948865,0.02929145059365939,-47.74270431817796,119.5908303814358
57.4076810748442,0.03293026252914519,-48.14735958700889,116.8780989124628
57.67266289105468,0.03130398687875875,-48.00555143467825,123.1688236738884
57.93886780775637,0.02972603772975169,-46.67905880655351,122.6111449942126
58.20630147052464,0.03156571569860197,-49.10135939271083,124.4297960974737
58.47496955099361,0.03277836161494365,-48.58741446780716,117.7864162399612
58.74487774697654,0.02971156505898288,-47.38873731979672,119.9324418564146
59.01603178258655,0.03046851872325957,-47.7938514982163,120.5514237143707
59.28843740835807,0.0326274622246777,-48.52424630926407,128.0500497377161
59.56210040136881,0.03307734035511537,-47.94406046585618,119.4324164350337
59.83702656536224,0.0328801590447979,-48.26253588177209,119.0325097873353
60.11322173087072,0.03241660313109672,-49.70374404873241,121.2195640714415
60.39069175533908,0.03160014989856401,-47.72688878749395,119.2096151200038
60.66944252324893,0.03007966566498399,-47.3793859700282,120.0332319583828
60.9494799462434,0.03144829746356051,-48.15732243151837,119.7730442452631
61.23080996325251,0.03193726390375412,-47.51503037058172,110.8443714807542
61.51343854061915,0.03167361457486057,-48.27058167131703,114.3399960590569
61.7973716722256,0.03123385380766161,-47.36426066579534,112.6385738479014
62.08261537962063,0.03032797520716711,-47.9834158150336,116.4546551239343
62.36917571214723,0.0319961303723473,-48.27445506145842,112.4501838900776
62.65705874707087,0.03053285802956403,-47.74322072939344,124.6819500360372
62.94627058970843,0.03059117462332471,-48.26900204247691,122.1564086154242
63.23681737355764,0.03164625684352736,-48.52561951737508,110.3255834280529
63.52870526042717,0.03135615590386515,-47.87422300140329,112.9470661546897
63.82194044056727,0.03094939242893313,-48.47328336905576,115.7899064047
64.11652913280116,0.03130514674791753,-47.70995206630634,111.8236819848876
64.41247758465678,0.03075518109415684,-47.66585623190038,109.1683547421539
64.70979207249938,0.03082670547042695,-48.80692572815194,116.4083758584593
65.00847890166459,0.03033500330621628,-47.48586496312154,111.4879780038422
65.30854440659216,0.03097768185869397,-48.18409821739376,116.9252875804457
65.60999495096021,0.0310855090123589,-48.27936914855965,117.8858463194731
65.91283692782044,0.03101848807219071,-47.70135716259017,108.4234524561613
66.21707675973329,0.03061914014555144,-46.99554509249707,113.1511039994442
66.52272089890464,0.03106285394615717,-47.31848388098206,114.9823220580265
66.82977582732217,0.03075046126688852,-47.52296341351089,110.4509965363874
67.13824805689327,0.03037134695296487,-47.63466211296728,113.1585682562196
67.44814412958273,0.03193355626577073,-47.12298443744255,113.5759376466205
67.75947061755188,0.03150488459125889,-49.06881955704216,107.0254114783705
68.07223412329756,0.03155303970075593,-48.49510846920082,112.8676202185958
68.38644127979255,0.03195891082579484,-47.60005633405015,113.9777439320415
68.70209875062582,0.03136685667790227,-47.89377830593028,127.1368140096728
69.01921323014433,0.03128970533951681,-48.21135466627553,110.1149367824291
69.33779144359448,0.03065810053504335,-49.50515400445583,109.1656305991987
69.65784014726522,0.03083130139630384,-48.56718635285375,113.2515426435837
69.97936612863096,0.03071475867153112,-48.29975072737277,111.3068961462942
70.30237620649575,0.02952447441049961,-48.32685282659347,106.4339029559351
70.62687723113777,0.03049564548640552,-47.83500684054674,114.1324219516386
70.95287608445466,0.02992099941724114,-46.89881144453719,114.0438751978285
71.28037968010946,0.0303554881934705,-47.47311767041075,112.9793660590996
71.60939496367723,0.03063414959955995,-47.67446486646173,107.9102854346109
71.93992891279234,0.03054833153282522,-47.42200698139651,107.1408414144448
72.27198853729644,0.03136186422325031,-47.90218050056084,112.884389510696
72.60558087938718,0.03073318075278969,-48.11673340230641,111.5920905346944
72.94071301376748,0.0304236323494301,-47.8900355130888,115.2504684946089
73.27739204779564,0.03092484303594442,-48.58520663773204,107.9076736890669
73.61562512163601,0.02995008873705329,-47.13313420566165,103.7375326667687
73.95541940841044,0.02973641101904295,-46.92040339319463,105.8975671762181
74.29678211435041,0.0300692353357849,-47.02273295191589,107.3831596619539
74.63972047894988,0.02935106901838373,-48.31801481178477,105.9665019954057
74.98424177511875,0.03059264086092416,-47.20216285942848,108.0340569258851
75.33035330933717,0.02998984847677449,-48.20460653863736,109.3907049982737
75.67806242181048,0.02950231163128718,-48.1659378288166,107.6512047583868
76.02737648662485,0.03026771702124999,-47.42410174030029,105.2909717283543
76.37830291190369,0.02921773153907313,-47.39113927524614,102.4915733767101
76.73084913996479,0.03000670746352664,-47.58178197275111,95.56145793014161
77.08502264747804,0.03029787769535969,-47.72936576372099,102.9705355240116
77.44083094562414,0.02955857396238816,-47.03228190768388,108.48698864401
77.79828158025379,0.02982846482447819,-47.570752050999,100.5104039240339
78.15738213204777,0.03022500819102239,-47.1936908432285,100.5857620553289
78.51814021667771,0.03036218577312963,-46.68742373792458,100.4286141096057
78.8805634849675,0.02976620402109658,-47.82652350637763,102.5829490286386
79.24465962305574,0.03046777457954358,-48.54327321550429,102.0314097823454
79.61043635255858,0.0299895152441303,-47.48261289843359,102.7641857840983
79.97790143073351,0.02965548007009541,-48.56023401843841,99.68444594344311
80.34706265064395,0.02989180762837927,-46.20326538546875,101.5090600501009
80.7179278413244,0.03052548155953961,-48.154817349124,101.4421672736864
81.09050486794658,0.02956102474731077,-48.73230386613955,103.9192988512971
81.46480163198619,0.03018245010212384,-47.82651540832005,104.0680098934083
81.84082607139051,0.02968455223556865,-47.98564716286208,101.8760938515475
82.21858616074665,0.03073892632292991,-46.8534290776509,95.38691715189373
82.59808991145083,0.0299993679923578,-48.25753419930392,97.8885153901185
82.97934537187811,0.03100454731803196,-47.32723296899672,100.0497162855543
83.36236062755322,0.02985009345268821,-48.17709120045927,92.37741460116564
83.74714380132195,0.03038935334230072,-47.29238578802926,95.41031997987486
84.13370305352346,0.02977038339590014,-47.11014551232196,98.00145549049617
84.52204658216328,0.03070953290150743,-47.3246283978533,97.67548705348509
84.9121826230873,0.02988453141807154,-46.93063129962045,99.31855497499362
85.30411945015626,0.02999617673379652,-47.79563243091467,94.25310872163527
85.69786537542136,0.03073508321820954,-47.58847866647539,104.7911511853677
86.09342874930044,0.03053730755526579,-46.34976151586216,100.5007437458637
86.49081796075515,0.02959629165530072,-47.01771048868349,100.8062584929904
86.89004143746887,0.02946969910101254,-46.7046948702271,99.68479277964566
87.29110764602528,0.02922954586647354,-47.26813690651647,100.8214745890524
87.69402509208815,0.03027583190098537,-48.13419945260272,94.25564477471879
88.09880232058154,0.03054798585232998,-48.26156897925026,104.7203752705473
88.50544791587113,0.02939306024187139,-47.64504581338965,97.91471669756183
88.91397050194624,0.03166751133000917,-47.6364493704768,97.00692054812949
89.32437874260263,0.0289142523799044,-46.93414955512915,92.46254784259131
89.73668134162642,0.02999255539432828,-47.13909654053089,92.7182716565878
90.15088704297854,0.03163167812443072,-48.39974933412466,87.35032481181499
90.56700463098022,0.03244719261813184,-47.70089390943687,89.59280870669605
90.98504293049926,0.03265631148608092,-46.89187641198601,91.78718888791434
91.40501080713723,0.03104895652988878,-47.14936594278407,94.41334597937475
91.82691716741742,0.02796447950126346,-47.87291328138122,97.18357510956577
92.25077095897379,0.02952283418031037,-46.89499190883079,89.78855991109413
92.67658117074068,0.03178529881440112,-47.15035135108705,91.48033416361119
93.10435683314347,0.02788180634404082,-47.03406246744535,92.88024605973295
93.53410701829013,0.03018684181736254,-49.17363884942482,89.64373943289286
93.96584084016352,0.03133946619282359,-46.77404232249793,95.61005244666039
94.39956745481479,0.02833650087974402,-46.98372344022462,106.3091179303514
94.83529606055741,0.02771796048692109,-48.29034319667339,90.65651036852233
95.27303589816248,0.02811963122742759,-47.45824637721456,91.38137422825338
95.7127962510544,0.02831595192415652,-46.75505997432228,98.42717427580193
96.15458644550802,0.02934680985675295,-47.11231231757115,88.91643597222546
96.59841585084631,0.03136820213288968,-47.06396997918642,86.82037814892394
97.04429387963901,0.02965114748660904,-47.02762058197373,85.6758858974618
97.49222998790238,0.02928271154350034,-47.07946906096494,91.32531618438892
97.94223367529959,0.03102367945302091,-47.81266659860375,74.50118261109068
98.39431448534235,0.02978718002556155,-46.62557443428706,84.45081396321585
98.84848200559316,0.0266756092853397,-47.88934882110209,85.60668481620581
99.30474586786869,0.029569943427577,-47.87056712503117,92.541288274962
99.76311574844409,0.03097211097317721,-47.28134872424766,84.18087437911799
100.2236013682582,0.03089817191800972,-48.01546348804276,83.94976976692772
100.6862124931195,0.03002174035192599,-48.31012422847194,77.09859528322789
101.1509589339137,0.02837539791520478,-47.64120900629073,86.43653206361975
101.6178505468112,0.02813897449878703,-46.78420742224348,95.57224242884784
102.0868972334766,0.03242321463603548,-47.28162702503974,77.30816884573076
102.5581089412784,0.02790002939231792,-46.9405950031755,87.40884234524293
103.0314956635001,0.03181923230539406,-45.8053318172383,85.63754399487003
103.5070674395522,0.02768796748405183,-46.12380299496435,90.19986290756503
103.9848343551849,0.02880368057636468,-47.39343507695712,91.86500781591042
104.4648065427021,0.03272819267680811,-46.99847231830255,86.76260484275673
104.9469941811763,0.03195650441235293,-46.76716167409181,76.12001673749661
105.4314074966646,0.03217114252853313,-46.9330032324219,80.28087131727864
105.9180567624252,0.03257627580898763,-46.57715461121392,76.54349807012463
106.4069522991357,0.03198368690194236,-47.92593528185262,76.92037552064349
106.8981044751117,0.02810174268917314,-49.07472011690358,81.43779988748719
107.3915237065268,0.02862181175858099,-46.9979282870128,83.59387454919593
107.8872204576334,0.03220191701274112,-47.62775551536338,64.63828953206252
108.3852052409849,0.02801516822818465,-46.20392868549948,82.76856267141849
108.8854886176581,0.03214385699359235,-47.47541750841531,73.42787639090983
109.3880811974778,0.03065452441360913,-45.77833580592797,81.53248274318808
109.8929936392414,0.02804795185922088,-46.53381916994653,80.51927006126321
110.4002366509451,0.02902422698671772,-46.58092802296217,74.27766796974726
110.9098209900111,0.02861368021021622,-47.08159639773718,74.44649550581259
111.4217574635153,0.02913879254001379,-45.85475165826441,78.98022253252667
111.9360569284171,0.0274344378470586,-46.77870946689808,77.56087799928042
112.4527302917891,0.02890562066567062,-47.19314368892328,77.10122418203666
112.971788511049,0.03171687512616204,-47.19043240360211,67.14493625817323
113.4932425941912,0.02869382485857629,-46.85493241852007,70.57255239424643
114.017103600021,0.03157693780823403,-46.22786825837367,74.2329018197929
114.5433826383887,0.03005391921800343,-46.57863957452749,83.78222918849374
115.0720908704256,0.0279949345265847,-46.08613040058301,75.3291505211597
115.6032395087798,0.03070979681716258,-46.21784853623248,74.33225148620659
116.1368398178555,0.03093795526504041,-47.22030489220923,75.01109901564732
116.6729031140502,0.03012531210911988,-46.90219818654245,71.6850651855919
117.2114407659963,0.0306944032761714,-48.14353829195163,74.49530748497561
117.7524641948006,0.03115184349325343,-45.60519134314264,77.31168489303343
118.2959848742881,0.02911347169618533,-46.79553835115356,75.15259904194059
118.8420143312439,0.02879192843435772,-46.58904370048951,72.69359893230236
119.390564145659,0.03018299165369682,-45.99825581738907,71.21187390185538
119.9416459509746,0.03061345434706982,-46.45145709023118,64.01209907215758
120.4952714343299,0.03025071464793073,-47.33038545924643,72.51572190216666
121.051452336809,0.02991516490100392,-45.39532996095298,67.27172818656106
121.6102004536909,0.03052205747833216,-46.8019463311774,66.69979354041701
122.1715276346987,0.02939034713602773,-46.67867783275413,65.39531626115691
122.7354457842517,0.03002986852810047,-46.91801409669696,67.86852013404848
123.3019668617171,0.02994457380000413,-47.36103844502061,65.9689490611151
123.8711028816644,0.02999236579974222,-47.45008927056298,68.67263506781499
124.4428659141197,0.03003361020402106,-47.13054683453343,69.06443775551497
125.0172680848217,0.03007906251097613,-47.5071408373211,60.48482831322012
125.5943215754791,0.02949866884667382,-45.95041011337494,66.44888397081402
126.1740386240289,0.02969017149620586,-46.43587031543427,66.61450738971266
126.7564315248955,0.03009987234905459,-46.24492691766314,68.03955546286608
127.3415126292522,0.03015210734203095,-47.35271198892939,70.6724532722003
127.9292943452824,0.02931709785694134,-46.11157293620056,64.76645815406808
128.5197891384433,0.02994260470084755,-46.34291666504539,60.26476159538957
129.1130095317299,0.03015056515846877,-45.81065347547552,66.85149510132172
129.7089681059408,0.02969213469962185,-46.74467533753824,56.44473653057958
130.3076774999449,0.02934005194843445,-45.73837509041737,60.36596373500869
130.9091504109494,0.02994977533069883,-45.98248816872165,57.25010229089049
131.5133995947692,0.02968484045790313,-46.77165959182167,61.3043381705259
132.1204378660974,0.03054865784355591,-46.46507089015855,55.71025903624263
132.7302780987771,0.02942573112293751,-45.70755539576653,56.22190320657631
133.3429332260741,0.02905999992242419,-45.82374381066088,56.01690125937134
133.9584162409517,0.02951035565375492,-45.47831917352563,57.19834306336111
134.5767401963459,0.0297638770005236,-45.92499058542007,59.91227142838178
135.1979182054423,0.02938128693278422,-45.56548290358221,64.86219678538112
135.8219634419542,0.02947954241763926,-46.31694914980442,57.54876706241443
136.4488891404022,0.02888049932688986,-45.86420671684699,57.84414437601237
137.0787085963943,0.03021359893266809,-46.61085485535519,52.41947569308027
137.7114351669084,0.02988541647571642,-45.15709439707284,47.16201985857725
138.3470822705757,0.03047085248066353,-46.96681505270118,51.19280956205996
138.9856633879646,0.02991655803755677,-47.38856329492961,46.42403859268552
139.627192061867,0.02932930824523263,-45.66361377876031,57.48843589652935
140.2716818975858,0.02961636370266077,-45.58969038935945,50.55171074530193
140.9191465632228,0.02910143916356907,-45.52169527868156,50.59240377453939
141.5695997899691,0.02978027421795455,-47.30296875422162,58.29400851200714
142.2230553723959,0.02995177213081575,-47.58533750964733,54.53366685627411
142.8795271687475,0.03037452171978567,-45.86399387663561,56.34268728144798
143.5390291012347,0.02911195182642411,-46.79338521884909,52.7883674087031
144.2015751563304,0.02969488030665822,-46.54097463820303,44.38603181777101
144.8671793850663,0.02990888925019227,-45.69596974691432,61.38324990921369
145.5358559033304,0.03007605228196386,-45.26418426999791,52.15248763003816
146.2076188921669,0.02853535100688068,-46.01853506595504,53.16899785647885
146.8824825980767,0.0298626325269672,-46.67033455692523,37.89228834576282
147.5604613333194,0.029709311486641,-45.73212784550491,50.34210587806641
148.2415694762173,0.029610907799789,-46.34596567464644,51.80974043756487
148.9258214714596,0.029093705668995,-45.92361113849961,52.84531745804551
149.6132318304096,0.02888840690911234,-44.71741941268856,48.38620675050302
150.3038151314117,0.02908257497076836,-46.23930467763949,46.07012912540048
150.997586020101,0.03055250574990469,-47.5199451026717,50.77503727708351
151.6945592097137,0.02972537971966704,-45.78202844104653,44.86303427341033
152.3947494813993,0.02960882017513056,-45.62086914448629,38.55738934844553
153.098171684534,0.0293467808339677,-47.09323821522898,43.41776532085805
153.8048407370356,0.02875492532351846,-46.36285327544719,45.45824093840338
154.5147716256797,0.028969419903433,-46.57253050069234,41.72423368075408
155.2279794064179,0.02929526452701805,-46.67124120229442,42.87708557580912
155.944479204697,0.02905564738077353,-47.08806502639931,37.69190984154039
156.6642862157794,0.02955823122569623,-47.69328208930676,33.4492117904904
157.3874157050659,0.0295824025816005,-45.88312213581066,44.92215290422938
158.1138830084191,0.02966043381539323,-46.23249901379953,40.20698531435507
158.8437035324886,0.0300263740245204,-45.8839899732908,51.08117432730852
159.5768927550382,0.02887723479790159,-46.24534233443215,33.27896209866348
160.3134662252734,0.03040223891413205,-48.2277199221615,36.86769135791019
161.0534395641718,0.02923034053423887,-44.85711896152027,48.21574423629201
161.7968284648142,0.02939291982654677,-46.12490721001551,41.34642070565619
162.5436486927173,0.02878505526694521,-46.27455800652204,38.8801334267071
163.293916086168,0.02964702706959262,-46.62541920362295,46.24622884721424
164.0476465565596,0.02978817174169333,-46.23120254387986,39.49536429937964
164.804856088729,0.03081648279719746,-45.49489655443765,32.99915297879647
165.5655607412956,0.02954189743793272,-45.42755475153659,37.24608933727229
166.3297766470023,0.0298460181129267,-46.05158861072798,29.89775767241396
167.0975200130572,0.02907118543641014,-46.10565727958499,34.75980779478778
167.8688071214774,0.02920407404021639,-46.30526396514088,40.88067989330616
168.6436543294346,0.02840410920348202,-45.68501406249733,35.13052583800844
169.4220780696014,0.03008368068139691,-46.04042018723796,35.72903628927089
170.2040948505005,0.0300207628531218,-47.07893414706369,28.92199646990754
170.9897212568545,0.02859329586784808,-47.27772635487827,22.39783105725397
171.7789739499374,0.02921733488325453,-46.14489777556449,38.79915053655164
172.5718696679282,0.02826690532752333,-46.54916605452999,26.25426562759659
173.3684252262659,0.02978957295581693,-46.58043244010397,29.59757952789372
174.168657518006,0.02801772489303996,-47.30618780329299,35.13980880073617
174.9725835141788,0.03005805857070543,-45.81562418520569,27.7717483899096
175.7802202641492,0.02899606469504348,-45.63062184057208,32.56543623187429
176.5915848959786,0.02795703914878005,-47.05065821104719,28.50978702254585
