Time (s),Channel 1 (V),Channel 2 (V)
-0.009245802258403362,1.540648423094959,1.448869817306968
-0.009243302258403361,1.546326381548685,1.448869817306968
-0.009240802258403361,1.552004340002411,1.456277738187333
-0.009238302258403362,1.552004340002411,1.456277738187333
-0.009235802258403361,1.552004340002411,1.456277738187333
-0.009233302258403362,1.552004340002411,1.456277738187333
-0.009230802258403361,1.546326381548685,1.448869817306968
-0.009228302258403362,1.540648423094961,1.448869817306968
-0.009225802258403361,1.540648423094959,1.448869817306968
-0.00922330225840336,1.540648423094956,1.448869817306965
-0.009220802258403361,1.534970464641233,1.441461896426603
-0.009218302258403361,1.534970464641233,1.441461896426603
-0.009215802258403362,1.534970464641233,1.441461896426603
-0.009213302258403361,1.534970464641233,1.441461896426603
-0.009210802258403362,1.540648423094959,1.448869817306968
-0.009208302258403361,1.546326381548685,1.456277738187333
-0.009205802258403362,1.552004340002408,1.456277738187333
-0.009203302258403361,1.552004340002411,1.463685659067698
-0.00920080225840336,1.546326381548682,1.45627773818733
-0.009198302258403361,1.540648423094959,1.448869817306968
-0.009195802258403361,1.534970464641233,1.441461896426603
-0.009193302258403362,1.534970464641233,1.441461896426603
-0.009190802258403361,1.534970464641233,1.441461896426603
-0.009188302258403362,1.523614547733786,1.434053975546242
-0.009185802258403361,1.517936589280055,1.426646054665874
-0.009183302258403362,1.517936589280055,1.426646054665874
-0.009180802258403361,1.523614547733781,1.426646054665874
-0.009178302258403361,1.529292506187512,1.434053975546245
-0.009175802258403361,1.540648423094959,1.448869817306968
-0.009173302258403361,1.540648423094959,1.456277738187333
-0.009170802258403362,1.546326381548685,1.456277738187333
-0.009168302258403361,1.540648423094959,1.448869817306968
-0.009165802258403362,1.540648423094959,1.448869817306968
-0.009163302258403361,1.540648423094959,1.448869817306968
-0.009160802258403362,1.534970464641235,1.448869817306968
-0.009158302258403361,1.534970464641233,1.448869817306968
-0.009155802258403361,1.540648423094959,1.448869817306968
-0.009153302258403362,1.540648423094959,1.448869817306968
-0.009150802258403361,1.534970464641233,1.441461896426603
-0.009148302258403362,1.534970464641233,1.426646054665874
-0.009145802258403361,1.529292506187507,1.426646054665874
-0.009143302258403362,1.53497046464123,1.434053975546235
-0.009140802258403361,1.534970464641233,1.434053975546239
-0.00913830225840336,1.540648423094961,1.434053975546242
-0.009135802258403361,1.546326381548685,1.441461896426603
