0.0,0.0
0.002,2.3776412907378837
0.004,1.4694631307311832
0.006,-1.4694631307311834
0.008,-2.377641290737884
0.01,-6.123233995736766e-16
0.012,2.3776412907378845
0.014,1.4694631307311834
0.016,-1.469463130731182
0.018000000000000002,-2.377641290737883
0.02,-1.2246467991473533e-15
0.022,2.3776412907378837
0.024,1.4694631307311803
0.026000000000000002,-1.4694631307311887
0.028,-2.3776412907378845
0.03,-1.8369701987210296e-15
0.032,2.377641290737883
0.034,1.4694631307311772
0.036000000000000004,-1.469463130731188
0.038,-2.3776412907378845
0.04,-2.4492935982947065e-15
0.042,2.377641290737886
0.044,1.4694631307311852
0.046,-1.4694631307311807
0.048,-2.3776412907378823
0.05,5.82016719913287e-15
0.052000000000000005,2.3776412907378885
0.054,1.4694631307311856
0.056,-1.46946313073118
0.058,-2.377641290737885
0.06,-3.673940397442059e-15
0.062,2.3776412907378828
0.064,1.4694631307311858
0.066,-1.469463130731194
0.068,-2.3776412907378797
0.07,1.3477304596986768e-14
0.07200000000000001,2.377641290737888
0.074,1.4694631307311865
0.076,-1.469463130731179
0.078,-2.3776412907378854
0.08,-4.898587196589413e-15
0.082,2.377641290737888
0.084,1.4694631307311725
0.08600000000000001,-1.4694631307311927
0.088,-2.3776412907378854
0.09,-5.5109105961630896e-15
0.092,2.3776412907378823
0.094,1.4694631307311876
0.096,-1.4694631307311925
0.098,-2.37764129073788
0.1,1.164033439826574e-14
0.10200000000000001,2.3776412907378877
0.10400000000000001,1.4694631307311592
0.106,-1.469463130731192
0.108,-2.377641290737886
0.11,1.1028010998692062e-14
0.112,2.377641290737882
0.114,1.469463130731174
0.116,-1.469463130731177
0.11800000000000001,-2.3776412907378806
0.12,-7.347880794884118e-15
0.122,2.377641290737887
0.124,1.469463130731189
0.126,-1.469463130731191
0.128,-2.3776412907378863
0.13,9.803364199544707e-15
0.132,2.3776412907378925
0.134,1.469463130731175
0.136,-1.4694631307312047
0.138,-2.377641290737881
0.14,2.6954609193973536e-14
0.14200000000000002,2.3776412907378868
0.14400000000000002,1.4694631307311612
0.146,-1.4694631307311612
0.148,-2.3776412907378868
0.15,8.578717400397356e-15
0.152,2.377641290737881
0.154,1.4694631307311763
0.156,-1.469463130731175
0.158,-2.3776412907378814
0.16,-9.797174393178826e-15
0.162,2.3776412907378863
0.164,1.4694631307311623
0.166,-1.469463130731189
0.168,-2.377641290737876
0.17,7.354070601250003e-15
0.17200000000000001,2.3776412907378917
0.17400000000000002,1.4694631307311483
0.176,-1.469463130731174
0.178,-2.3776412907378925
0.18,-1.1021821192326179e-14
0.182,2.377641290737886
0.184,1.469463130731192
0.186,-1.4694631307311878
0.188,-2.3776412907378877
0.19,6.12942380210265e-15
0.192,2.377641290737891
0.194,1.469463130731178
0.196,-1.4694631307312016
0.198,-2.3776412907378823
0.2,2.328066879653148e-14
0.202,2.3776412907378854
0.20400000000000001,1.4694631307311643
0.20600000000000002,-1.4694631307312156
0.20800000000000002,-2.377641290737866
0.21,4.904777002955297e-15
0.212,2.3776412907378908
0.214,1.4694631307312078
0.216,-1.469463130731172
0.218,-2.3776412907378823
0.22,2.2056021997384124e-14
0.222,2.3776412907378965
0.224,1.469463130731194
0.226,-1.4694631307311858
0.228,-2.377641290737877
0.23,3.920726699181296e-14
0.232,2.3776412907378797
0.234,1.46946313073118
0.23600000000000002,-1.4694631307311998
0.23800000000000002,-2.3776412907378717
0.24,-1.4695761589768237e-14
0.242,2.377641290737885
0.244,1.469463130731166
0.246,-1.4694631307311563
0.248,-2.3776412907378885
0.25,2.45548340466059e-15
0.252,2.3776412907378903
0.254,1.4694631307311523
0.256,-1.46946313073117
0.258,-2.377641290737883
0.26,1.9606728399089415e-14
0.262,2.3776412907378957
0.264,1.4694631307311385
0.266,-1.4694631307311838
0.268,-2.377641290737878
0.27,3.6757973393518244e-14
0.272,2.377641290737901
0.274,1.469463130731182
0.276,-1.4694631307311978
0.278,-2.3776412907378726
0.28,5.390921838794707e-14
0.28200000000000003,2.377641290737906
0.28400000000000003,1.469463130731168
0.28600000000000003,-1.4694631307312118
0.28800000000000003,-2.3776412907378672
0.29,6.189806365883577e-18
0.292,2.3776412907378672
0.294,1.4694631307312118
0.296,-1.469463130731168
0.298,-2.377641290737884
0.3,1.7157434800794712e-14
0.302,2.3776412907378726
0.304,1.4694631307311978
0.306,-1.469463130731182
0.308,-2.3776412907378788
0.31,3.430867979522354e-14
0.312,2.377641290737878
0.314,1.4694631307311838
